Seeking And Acuity,Received: Home,Received: OP,Received: M/S,Received: ICU,Received: Turned Away,Run Number,
Acuity 5,0,1452,0,0,0,9634,
Sought: Home,6752,0,0,0,0,9635,
Sought: OP,0,5162,0,0,0,9635,
Sought: IP,0,5149,0,0,0,9635,
Acuity 1,0,0,0,0,0,9635,
Acuity 2,6752,0,0,0,0,9635,
Acuity 3,0,5162,0,0,0,9635,
Acuity 4,0,3704,0,0,0,9635,
Acuity 5,0,1445,0,0,0,9635,
Sought: Home,6744,0,0,0,0,9636,
Sought: OP,0,5181,0,0,0,9636,
Sought: IP,0,5127,0,0,0,9636,
Acuity 1,0,0,0,0,0,9636,
Acuity 2,6744,0,0,0,0,9636,
Acuity 3,0,5181,0,0,0,9636,
Acuity 4,0,3757,0,0,0,9636,
Acuity 5,0,1370,0,0,0,9636,
Sought: Home,6886,0,0,0,0,9637,
Sought: OP,0,5077,0,0,0,9637,
Sought: IP,0,4935,0,0,0,9637,
Acuity 1,0,0,0,0,0,9637,
Acuity 2,6886,0,0,0,0,9637,
Acuity 3,0,5077,0,0,0,9637,
Acuity 4,0,3602,0,0,0,9637,
Acuity 5,0,1333,0,0,0,9637,
Sought: Home,6788,0,0,0,0,9638,
Sought: OP,0,5098,0,0,0,9638,
Sought: IP,0,4951,0,0,0,9638,
Acuity 1,0,0,0,0,0,9638,
Acuity 2,6788,0,0,0,0,9638,
Acuity 3,0,5098,0,0,0,9638,
Acuity 4,0,3594,0,0,0,9638,
Acuity 5,0,1357,0,0,0,9638,
Sought: Home,6750,0,0,0,0,9639,
Sought: OP,0,5170,0,0,0,9639,
Sought: IP,0,5014,0,0,0,9639,
Acuity 1,0,0,0,0,0,9639,
Acuity 2,6750,0,0,0,0,9639,
Acuity 3,0,5170,0,0,0,9639,
Acuity 4,0,3610,0,0,0,9639,
Acuity 5,0,1404,0,0,0,9639,
Sought: Home,6642,0,0,0,0,9640,
Sought: OP,0,5156,0,0,0,9640,
Sought: IP,0,5152,0,0,0,9640,
Acuity 1,0,0,0,0,0,9640,
Acuity 2,6642,0,0,0,0,9640,
Acuity 3,0,5156,0,0,0,9640,
Acuity 4,0,3748,0,0,0,9640,
Acuity 5,0,1404,0,0,0,9640,
Sought: Home,6778,0,0,0,0,9641,
Sought: OP,0,5133,0,0,0,9641,
Sought: IP,0,5064,0,0,0,9641,
Acuity 1,0,0,0,0,0,9641,
Acuity 2,6778,0,0,0,0,9641,
Acuity 3,0,5133,0,0,0,9641,
Acuity 4,0,3656,0,0,0,9641,
Acuity 5,0,1408,0,0,0,9641,
Sought: Home,6564,0,0,0,0,9642,
Sought: OP,0,5015,0,0,0,9642,
Sought: IP,0,4999,0,0,0,9642,
Acuity 1,0,0,0,0,0,9642,
Acuity 2,6564,0,0,0,0,9642,
Acuity 3,0,5015,0,0,0,9642,
Acuity 4,0,3617,0,0,0,9642,
Acuity 5,0,1382,0,0,0,9642,
Sought: Home,6719,0,0,0,0,9643,
Sought: OP,0,5167,0,0,0,9643,
Sought: IP,0,5121,0,0,0,9643,
Acuity 1,0,0,0,0,0,9643,
Acuity 2,6719,0,0,0,0,9643,
Acuity 3,0,5167,0,0,0,9643,
Acuity 4,0,3746,0,0,0,9643,
Acuity 5,0,1375,0,0,0,9643,
Sought: Home,6823,0,0,0,0,9644,
Sought: OP,0,5115,0,0,0,9644,
Sought: IP,0,5136,0,0,0,9644,
Acuity 1,0,0,0,0,0,9644,
Acuity 2,6823,0,0,0,0,9644,
Acuity 3,0,5115,0,0,0,9644,
Acuity 4,0,3684,0,0,0,9644,
Acuity 5,0,1452,0,0,0,9644,
Sought: Home,6752,0,0,0,0,9645,
Sought: OP,0,5162,0,0,0,9645,
Sought: IP,0,5149,0,0,0,9645,
Acuity 1,0,0,0,0,0,9645,
Acuity 2,6752,0,0,0,0,9645,
Acuity 3,0,5162,0,0,0,9645,
Acuity 4,0,3704,0,0,0,9645,
Acuity 5,0,1445,0,0,0,9645,
Sought: Home,6744,0,0,0,0,9646,
Sought: OP,0,5181,0,0,0,9646,
Sought: IP,0,5127,0,0,0,9646,
Acuity 1,0,0,0,0,0,9646,
Acuity 2,6744,0,0,0,0,9646,
Acuity 3,0,5181,0,0,0,9646,
Acuity 4,0,3757,0,0,0,9646,
Acuity 5,0,1370,0,0,0,9646,
Sought: Home,6886,0,0,0,0,9647,
Sought: OP,0,5077,0,0,0,9647,
Sought: IP,0,4935,0,0,0,9647,
Acuity 1,0,0,0,0,0,9647,
Acuity 2,6886,0,0,0,0,9647,
Acuity 3,0,5077,0,0,0,9647,
Acuity 4,0,3602,0,0,0,9647,
Acuity 5,0,1333,0,0,0,9647,
Sought: Home,6788,0,0,0,0,9648,
Sought: OP,0,5098,0,0,0,9648,
Sought: IP,0,4951,0,0,0,9648,
Acuity 1,0,0,0,0,0,9648,
Acuity 2,6788,0,0,0,0,9648,
Acuity 3,0,5098,0,0,0,9648,
Acuity 4,0,3594,0,0,0,9648,
Acuity 5,0,1357,0,0,0,9648,
Sought: Home,6750,0,0,0,0,9649,
Sought: OP,0,5170,0,0,0,9649,
Sought: IP,0,5014,0,0,0,9649,
Acuity 1,0,0,0,0,0,9649,
Acuity 2,6750,0,0,0,0,9649,
Acuity 3,0,5170,0,0,0,9649,
Acuity 4,0,3610,0,0,0,9649,
Acuity 5,0,1404,0,0,0,9649,
Sought: Home,6642,0,0,0,0,9650,
Sought: OP,0,5156,0,0,0,9650,
Sought: IP,0,5152,0,0,0,9650,
Acuity 1,0,0,0,0,0,9650,
Acuity 2,6642,0,0,0,0,9650,
Acuity 3,0,5156,0,0,0,9650,
Acuity 4,0,3748,0,0,0,9650,
Acuity 5,0,1404,0,0,0,9650,
Sought: Home,6778,0,0,0,0,9651,
Sought: OP,0,5133,0,0,0,9651,
Sought: IP,0,5064,0,0,0,9651,
Acuity 1,0,0,0,0,0,9651,
Acuity 2,6778,0,0,0,0,9651,
Acuity 3,0,5133,0,0,0,9651,
Acuity 4,0,3656,0,0,0,9651,
Acuity 5,0,1408,0,0,0,9651,
Sought: Home,6564,0,0,0,0,9652,
Sought: OP,0,5015,0,0,0,9652,
Sought: IP,0,4999,0,0,0,9652,
Acuity 1,0,0,0,0,0,9652,
Acuity 2,6564,0,0,0,0,9652,
Acuity 3,0,5015,0,0,0,9652,
Acuity 4,0,3617,0,0,0,9652,
Acuity 5,0,1382,0,0,0,9652,
Sought: Home,6719,0,0,0,0,9653,
Sought: OP,0,5167,0,0,0,9653,
Sought: IP,0,5121,0,0,0,9653,
Acuity 1,0,0,0,0,0,9653,
Acuity 2,6719,0,0,0,0,9653,
Acuity 3,0,5167,0,0,0,9653,
Acuity 4,0,3746,0,0,0,9653,
Acuity 5,0,1375,0,0,0,9653,
Sought: Home,6823,0,0,0,0,9654,
Sought: OP,0,5115,0,0,0,9654,
Sought: IP,0,5136,0,0,0,9654,
Acuity 1,0,0,0,0,0,9654,
Acuity 2,6823,0,0,0,0,9654,
Acuity 3,0,5115,0,0,0,9654,
Acuity 4,0,3684,0,0,0,9654,
Acuity 5,0,1452,0,0,0,9654,
Sought: Home,6752,0,0,0,0,9655,
Sought: OP,0,5162,0,0,0,9655,
Sought: IP,0,5149,0,0,0,9655,
Acuity 1,0,0,0,0,0,9655,
Acuity 2,6752,0,0,0,0,9655,
Acuity 3,0,5162,0,0,0,9655,
Acuity 4,0,3704,0,0,0,9655,
Acuity 5,0,1445,0,0,0,9655,
Sought: Home,6744,0,0,0,0,9656,
Sought: OP,0,5181,0,0,0,9656,
Sought: IP,0,5127,0,0,0,9656,
Acuity 1,0,0,0,0,0,9656,
Acuity 2,6744,0,0,0,0,9656,
Acuity 3,0,5181,0,0,0,9656,
Acuity 4,0,3757,0,0,0,9656,
Acuity 5,0,1370,0,0,0,9656,
Sought: Home,6886,0,0,0,0,9657,
Sought: OP,0,5077,0,0,0,9657,
Sought: IP,0,4935,0,0,0,9657,
Acuity 1,0,0,0,0,0,9657,
Acuity 2,6886,0,0,0,0,9657,
Acuity 3,0,5077,0,0,0,9657,
Acuity 4,0,3602,0,0,0,9657,
Acuity 5,0,1333,0,0,0,9657,
Sought: Home,6788,0,0,0,0,9658,
Sought: OP,0,5098,0,0,0,9658,
Sought: IP,0,4951,0,0,0,9658,
Acuity 1,0,0,0,0,0,9658,
Acuity 2,6788,0,0,0,0,9658,
Acuity 3,0,5098,0,0,0,9658,
Acuity 4,0,3594,0,0,0,9658,
Acuity 5,0,1357,0,0,0,9658,
Sought: Home,6750,0,0,0,0,9659,
Sought: OP,0,5170,0,0,0,9659,
Sought: IP,0,5014,0,0,0,9659,
Acuity 1,0,0,0,0,0,9659,
Acuity 2,6750,0,0,0,0,9659,
Acuity 3,0,5170,0,0,0,9659,
Acuity 4,0,3610,0,0,0,9659,
Acuity 5,0,1404,0,0,0,9659,
Sought: Home,6642,0,0,0,0,9660,
Sought: OP,0,5156,0,0,0,9660,
Sought: IP,0,5152,0,0,0,9660,
Acuity 1,0,0,0,0,0,9660,
Acuity 2,6642,0,0,0,0,9660,
Acuity 3,0,5156,0,0,0,9660,
Acuity 4,0,3748,0,0,0,9660,
Acuity 5,0,1404,0,0,0,9660,
Sought: Home,6778,0,0,0,0,9661,
Sought: OP,0,5133,0,0,0,9661,
Sought: IP,0,5064,0,0,0,9661,
Acuity 1,0,0,0,0,0,9661,
Acuity 2,6778,0,0,0,0,9661,
Acuity 3,0,5133,0,0,0,9661,
Acuity 4,0,3656,0,0,0,9661,
Acuity 5,0,1408,0,0,0,9661,
Sought: Home,6564,0,0,0,0,9662,
Sought: OP,0,5015,0,0,0,9662,
Sought: IP,0,4999,0,0,0,9662,
Acuity 1,0,0,0,0,0,9662,
Acuity 2,6564,0,0,0,0,9662,
Acuity 3,0,5015,0,0,0,9662,
Acuity 4,0,3617,0,0,0,9662,
Acuity 5,0,1382,0,0,0,9662,
Sought: Home,6719,0,0,0,0,9663,
Sought: OP,0,5167,0,0,0,9663,
Sought: IP,0,5121,0,0,0,9663,
Acuity 1,0,0,0,0,0,9663,
Acuity 2,6719,0,0,0,0,9663,
Acuity 3,0,5167,0,0,0,9663,
Acuity 4,0,3746,0,0,0,9663,
Acuity 5,0,1375,0,0,0,9663,
Sought: Home,6823,0,0,0,0,9664,
Sought: OP,0,5115,0,0,0,9664,
Sought: IP,0,5136,0,0,0,9664,
Acuity 1,0,0,0,0,0,9664,
Acuity 2,6823,0,0,0,0,9664,
Acuity 3,0,5115,0,0,0,9664,
Acuity 4,0,3684,0,0,0,9664,
Acuity 5,0,1452,0,0,0,9664,
Sought: Home,6752,0,0,0,0,9665,
Sought: OP,0,5162,0,0,0,9665,
Sought: IP,0,5149,0,0,0,9665,
Acuity 1,0,0,0,0,0,9665,
Acuity 2,6752,0,0,0,0,9665,
Acuity 3,0,5162,0,0,0,9665,
Acuity 4,0,3704,0,0,0,9665,
Acuity 5,0,1445,0,0,0,9665,
Sought: Home,6744,0,0,0,0,9666,
Sought: OP,0,5181,0,0,0,9666,
Sought: IP,0,5127,0,0,0,9666,
Acuity 1,0,0,0,0,0,9666,
Acuity 2,6744,0,0,0,0,9666,
Acuity 3,0,5181,0,0,0,9666,
Acuity 4,0,3757,0,0,0,9666,
Acuity 5,0,1370,0,0,0,9666,
Sought: Home,6886,0,0,0,0,9667,
Sought: OP,0,5077,0,0,0,9667,
Sought: IP,0,4935,0,0,0,9667,
Acuity 1,0,0,0,0,0,9667,
Acuity 2,6886,0,0,0,0,9667,
Acuity 3,0,5077,0,0,0,9667,
Acuity 4,0,3602,0,0,0,9667,
Acuity 5,0,1333,0,0,0,9667,
Sought: Home,6788,0,0,0,0,9668,
Sought: OP,0,5098,0,0,0,9668,
Sought: IP,0,4951,0,0,0,9668,
Acuity 1,0,0,0,0,0,9668,
Acuity 2,6788,0,0,0,0,9668,
Acuity 3,0,5098,0,0,0,9668,
Acuity 4,0,3594,0,0,0,9668,
Acuity 5,0,1357,0,0,0,9668,
Sought: Home,6750,0,0,0,0,9669,
Sought: OP,0,5170,0,0,0,9669,
Sought: IP,0,5014,0,0,0,9669,
Acuity 1,0,0,0,0,0,9669,
Acuity 2,6750,0,0,0,0,9669,
Acuity 3,0,5170,0,0,0,9669,
Acuity 4,0,3610,0,0,0,9669,
Acuity 5,0,1404,0,0,0,9669,
Sought: Home,6642,0,0,0,0,9670,
Sought: OP,0,5156,0,0,0,9670,
Sought: IP,0,5152,0,0,0,9670,
Acuity 1,0,0,0,0,0,9670,
Acuity 2,6642,0,0,0,0,9670,
Acuity 3,0,5156,0,0,0,9670,
Acuity 4,0,3748,0,0,0,9670,
Acuity 5,0,1404,0,0,0,9670,
Sought: Home,6778,0,0,0,0,9671,
Sought: OP,0,5133,0,0,0,9671,
Sought: IP,0,5064,0,0,0,9671,
Acuity 1,0,0,0,0,0,9671,
Acuity 2,6778,0,0,0,0,9671,
Acuity 3,0,5133,0,0,0,9671,
Acuity 4,0,3656,0,0,0,9671,
Acuity 5,0,1408,0,0,0,9671,
Sought: Home,6564,0,0,0,0,9672,
Sought: OP,0,5015,0,0,0,9672,
Sought: IP,0,4999,0,0,0,9672,
Acuity 1,0,0,0,0,0,9672,
Acuity 2,6564,0,0,0,0,9672,
Acuity 3,0,5015,0,0,0,9672,
Acuity 4,0,3617,0,0,0,9672,
Acuity 5,0,1382,0,0,0,9672,
Sought: Home,6719,0,0,0,0,9673,
Sought: OP,0,5167,0,0,0,9673,
Sought: IP,0,5121,0,0,0,9673,
Acuity 1,0,0,0,0,0,9673,
Acuity 2,6719,0,0,0,0,9673,
Acuity 3,0,5167,0,0,0,9673,
Acuity 4,0,3746,0,0,0,9673,
Acuity 5,0,1375,0,0,0,9673,
Sought: Home,6823,0,0,0,0,9674,
Sought: OP,0,5115,0,0,0,9674,
Sought: IP,0,5136,0,0,0,9674,
Acuity 1,0,0,0,0,0,9674,
Acuity 2,6823,0,0,0,0,9674,
Acuity 3,0,5115,0,0,0,9674,
Acuity 4,0,3684,0,0,0,9674,
Acuity 5,0,1452,0,0,0,9674,
Sought: Home,6752,0,0,0,0,9675,
Sought: OP,0,5162,0,0,0,9675,
Sought: IP,0,5149,0,0,0,9675,
Acuity 1,0,0,0,0,0,9675,
Acuity 2,6752,0,0,0,0,9675,
Acuity 3,0,5162,0,0,0,9675,
Acuity 4,0,3704,0,0,0,9675,
Acuity 5,0,1445,0,0,0,9675,
Sought: Home,6744,0,0,0,0,9676,
Sought: OP,0,5181,0,0,0,9676,
Sought: IP,0,5127,0,0,0,9676,
Acuity 1,0,0,0,0,0,9676,
Acuity 2,6744,0,0,0,0,9676,
Acuity 3,0,5181,0,0,0,9676,
Acuity 4,0,3757,0,0,0,9676,
Acuity 5,0,1370,0,0,0,9676,
Sought: Home,6886,0,0,0,0,9677,
Sought: OP,0,5077,0,0,0,9677,
Sought: IP,0,4935,0,0,0,9677,
Acuity 1,0,0,0,0,0,9677,
Acuity 2,6886,0,0,0,0,9677,
Acuity 3,0,5077,0,0,0,9677,
Acuity 4,0,3602,0,0,0,9677,
Acuity 5,0,1333,0,0,0,9677,
Sought: Home,6788,0,0,0,0,9678,
Sought: OP,0,5098,0,0,0,9678,
Sought: IP,0,4951,0,0,0,9678,
Acuity 1,0,0,0,0,0,9678,
Acuity 2,6788,0,0,0,0,9678,
Acuity 3,0,5098,0,0,0,9678,
Acuity 4,0,3594,0,0,0,9678,
Acuity 5,0,1357,0,0,0,9678,
Sought: Home,6750,0,0,0,0,9679,
Sought: OP,0,5170,0,0,0,9679,
Sought: IP,0,5014,0,0,0,9679,
Acuity 1,0,0,0,0,0,9679,
Acuity 2,6750,0,0,0,0,9679,
Acuity 3,0,5170,0,0,0,9679,
Acuity 4,0,3610,0,0,0,9679,
Acuity 5,0,1404,0,0,0,9679,
Sought: Home,6642,0,0,0,0,9680,
Sought: OP,0,5156,0,0,0,9680,
Sought: IP,0,5152,0,0,0,9680,
Acuity 1,0,0,0,0,0,9680,
Acuity 2,6642,0,0,0,0,9680,
Acuity 3,0,5156,0,0,0,9680,
Acuity 4,0,3748,0,0,0,9680,
Acuity 5,0,1404,0,0,0,9680,
Sought: Home,6778,0,0,0,0,9681,
Sought: OP,0,5133,0,0,0,9681,
Sought: IP,0,5064,0,0,0,9681,
Acuity 1,0,0,0,0,0,9681,
Acuity 2,6778,0,0,0,0,9681,
Acuity 3,0,5133,0,0,0,9681,
Acuity 4,0,3656,0,0,0,9681,
Acuity 5,0,1408,0,0,0,9681,
Sought: Home,6564,0,0,0,0,9682,
Sought: OP,0,5015,0,0,0,9682,
Sought: IP,0,4999,0,0,0,9682,
Acuity 1,0,0,0,0,0,9682,
Acuity 2,6564,0,0,0,0,9682,
Acuity 3,0,5015,0,0,0,9682,
Acuity 4,0,3617,0,0,0,9682,
Acuity 5,0,1382,0,0,0,9682,
Sought: Home,6719,0,0,0,0,9683,
Sought: OP,0,5167,0,0,0,9683,
Sought: IP,0,5121,0,0,0,9683,
Acuity 1,0,0,0,0,0,9683,
Acuity 2,6719,0,0,0,0,9683,
Acuity 3,0,5167,0,0,0,9683,
Acuity 4,0,3746,0,0,0,9683,
Acuity 5,0,1375,0,0,0,9683,
Sought: Home,6823,0,0,0,0,9684,
Sought: OP,0,5115,0,0,0,9684,
Sought: IP,0,5136,0,0,0,9684,
Acuity 1,0,0,0,0,0,9684,
Acuity 2,6823,0,0,0,0,9684,
Acuity 3,0,5115,0,0,0,9684,
Acuity 4,0,3684,0,0,0,9684,
Acuity 5,0,1452,0,0,0,9684,
Sought: Home,6752,0,0,0,0,9685,
Sought: OP,0,5162,0,0,0,9685,
Sought: IP,0,5149,0,0,0,9685,
Acuity 1,0,0,0,0,0,9685,
Acuity 2,6752,0,0,0,0,9685,
Acuity 3,0,5162,0,0,0,9685,
Acuity 4,0,3704,0,0,0,9685,
Acuity 5,0,1445,0,0,0,9685,
Sought: Home,6744,0,0,0,0,9686,
Sought: OP,0,5181,0,0,0,9686,
Sought: IP,0,5127,0,0,0,9686,
Acuity 1,0,0,0,0,0,9686,
Acuity 2,6744,0,0,0,0,9686,
Acuity 3,0,5181,0,0,0,9686,
Acuity 4,0,3757,0,0,0,9686,
Acuity 5,0,1370,0,0,0,9686,
Sought: Home,6886,0,0,0,0,9687,
Sought: OP,0,5077,0,0,0,9687,
Sought: IP,0,4935,0,0,0,9687,
Acuity 1,0,0,0,0,0,9687,
Acuity 2,6886,0,0,0,0,9687,
Acuity 3,0,5077,0,0,0,9687,
Acuity 4,0,3602,0,0,0,9687,
Acuity 5,0,1333,0,0,0,9687,
Sought: Home,6788,0,0,0,0,9688,
Sought: OP,0,5098,0,0,0,9688,
Sought: IP,0,4951,0,0,0,9688,
Acuity 1,0,0,0,0,0,9688,
Acuity 2,6788,0,0,0,0,9688,
Acuity 3,0,5098,0,0,0,9688,
Acuity 4,0,3594,0,0,0,9688,
Acuity 5,0,1357,0,0,0,9688,
Sought: Home,6750,0,0,0,0,9689,
Sought: OP,0,5170,0,0,0,9689,
Sought: IP,0,5014,0,0,0,9689,
Acuity 1,0,0,0,0,0,9689,
Acuity 2,6750,0,0,0,0,9689,
Acuity 3,0,5170,0,0,0,9689,
Acuity 4,0,3610,0,0,0,9689,
Acuity 5,0,1404,0,0,0,9689,
Sought: Home,6642,0,0,0,0,9690,
Sought: OP,0,5156,0,0,0,9690,
Sought: IP,0,5152,0,0,0,9690,
Acuity 1,0,0,0,0,0,9690,
Acuity 2,6642,0,0,0,0,9690,
Acuity 3,0,5156,0,0,0,9690,
Acuity 4,0,3748,0,0,0,9690,
Acuity 5,0,1404,0,0,0,9690,
Sought: Home,6778,0,0,0,0,9691,
Sought: OP,0,5133,0,0,0,9691,
Sought: IP,0,5064,0,0,0,9691,
Acuity 1,0,0,0,0,0,9691,
Acuity 2,6778,0,0,0,0,9691,
Acuity 3,0,5133,0,0,0,9691,
Acuity 4,0,3656,0,0,0,9691,
Acuity 5,0,1408,0,0,0,9691,
Sought: Home,6564,0,0,0,0,9692,
Sought: OP,0,5015,0,0,0,9692,
Sought: IP,0,4999,0,0,0,9692,
Acuity 1,0,0,0,0,0,9692,
Acuity 2,6564,0,0,0,0,9692,
Acuity 3,0,5015,0,0,0,9692,
Acuity 4,0,3617,0,0,0,9692,
Acuity 5,0,1382,0,0,0,9692,
Sought: Home,6719,0,0,0,0,9693,
Sought: OP,0,5167,0,0,0,9693,
Sought: IP,0,5121,0,0,0,9693,
Acuity 1,0,0,0,0,0,9693,
Acuity 2,6719,0,0,0,0,9693,
Acuity 3,0,5167,0,0,0,9693,
Acuity 4,0,3746,0,0,0,9693,
Acuity 5,0,1375,0,0,0,9693,
Sought: Home,6823,0,0,0,0,9694,
Sought: OP,0,5115,0,0,0,9694,
Sought: IP,0,5136,0,0,0,9694,
Acuity 1,0,0,0,0,0,9694,
Acuity 2,6823,0,0,0,0,9694,
Acuity 3,0,5115,0,0,0,9694,
Acuity 4,0,3684,0,0,0,9694,
Acuity 5,0,1452,0,0,0,9694,
Sought: Home,6752,0,0,0,0,9695,
Sought: OP,0,5162,0,0,0,9695,
Sought: IP,0,5149,0,0,0,9695,
Acuity 1,0,0,0,0,0,9695,
Acuity 2,6752,0,0,0,0,9695,
Acuity 3,0,5162,0,0,0,9695,
Acuity 4,0,3704,0,0,0,9695,
Acuity 5,0,1445,0,0,0,9695,
Sought: Home,6744,0,0,0,0,9696,
Sought: OP,0,5181,0,0,0,9696,
Sought: IP,0,5127,0,0,0,9696,
Acuity 1,0,0,0,0,0,9696,
Acuity 2,6744,0,0,0,0,9696,
Acuity 3,0,5181,0,0,0,9696,
Acuity 4,0,3757,0,0,0,9696,
Acuity 5,0,1370,0,0,0,9696,
Sought: Home,6886,0,0,0,0,9697,
Sought: OP,0,5077,0,0,0,9697,
Sought: IP,0,4935,0,0,0,9697,
Acuity 1,0,0,0,0,0,9697,
Acuity 2,6886,0,0,0,0,9697,
Acuity 3,0,5077,0,0,0,9697,
Acuity 4,0,3602,0,0,0,9697,
Acuity 5,0,1333,0,0,0,9697,
Sought: Home,6788,0,0,0,0,9698,
Sought: OP,0,5098,0,0,0,9698,
Sought: IP,0,4951,0,0,0,9698,
Acuity 1,0,0,0,0,0,9698,
Acuity 2,6788,0,0,0,0,9698,
Acuity 3,0,5098,0,0,0,9698,
Acuity 4,0,3594,0,0,0,9698,
Acuity 5,0,1357,0,0,0,9698,
Sought: Home,6750,0,0,0,0,9699,
Sought: OP,0,5170,0,0,0,9699,
Sought: IP,0,5014,0,0,0,9699,
Acuity 1,0,0,0,0,0,9699,
Acuity 2,6750,0,0,0,0,9699,
Acuity 3,0,5170,0,0,0,9699,
Acuity 4,0,3610,0,0,0,9699,
Acuity 5,0,1404,0,0,0,9699,
Sought: Home,6642,0,0,0,0,9700,
Sought: OP,0,5156,0,0,0,9700,
Sought: IP,0,5152,0,0,0,9700,
Acuity 1,0,0,0,0,0,9700,
Acuity 2,6642,0,0,0,0,9700,
Acuity 3,0,5156,0,0,0,9700,
Acuity 4,0,3748,0,0,0,9700,
Acuity 5,0,1404,0,0,0,9700,
Sought: Home,6778,0,0,0,0,9701,
Sought: OP,0,5133,0,0,0,9701,
Sought: IP,0,5064,0,0,0,9701,
Acuity 1,0,0,0,0,0,9701,
Acuity 2,6778,0,0,0,0,9701,
Acuity 3,0,5133,0,0,0,9701,
Acuity 4,0,3656,0,0,0,9701,
Acuity 5,0,1408,0,0,0,9701,
Sought: Home,6564,0,0,0,0,9702,
Sought: OP,0,5015,0,0,0,9702,
Sought: IP,0,4999,0,0,0,9702,
Acuity 1,0,0,0,0,0,9702,
Acuity 2,6564,0,0,0,0,9702,
Acuity 3,0,5015,0,0,0,9702,
Acuity 4,0,3617,0,0,0,9702,
Acuity 5,0,1382,0,0,0,9702,
Sought: Home,6719,0,0,0,0,9703,
Sought: OP,0,5167,0,0,0,9703,
Sought: IP,0,5121,0,0,0,9703,
Acuity 1,0,0,0,0,0,9703,
Acuity 2,6719,0,0,0,0,9703,
Acuity 3,0,5167,0,0,0,9703,
Acuity 4,0,3746,0,0,0,9703,
Acuity 5,0,1375,0,0,0,9703,
Sought: Home,6823,0,0,0,0,9704,
Sought: OP,0,5115,0,0,0,9704,
Sought: IP,0,5136,0,0,0,9704,
Acuity 1,0,0,0,0,0,9704,
Acuity 2,6823,0,0,0,0,9704,
Acuity 3,0,5115,0,0,0,9704,
Acuity 4,0,3684,0,0,0,9704,
Acuity 5,0,1452,0,0,0,9704,
Sought: Home,6752,0,0,0,0,9705,
Sought: OP,0,5162,0,0,0,9705,
Sought: IP,0,5149,0,0,0,9705,
Acuity 1,0,0,0,0,0,9705,
Acuity 2,6752,0,0,0,0,9705,
Acuity 3,0,5162,0,0,0,9705,
Acuity 4,0,3704,0,0,0,9705,
Acuity 5,0,1445,0,0,0,9705,
Sought: Home,6744,0,0,0,0,9706,
Sought: OP,0,5181,0,0,0,9706,
Sought: IP,0,5127,0,0,0,9706,
Acuity 1,0,0,0,0,0,9706,
Acuity 2,6744,0,0,0,0,9706,
Acuity 3,0,5181,0,0,0,9706,
Acuity 4,0,3757,0,0,0,9706,
Acuity 5,0,1370,0,0,0,9706,
Sought: Home,6886,0,0,0,0,9707,
Sought: OP,0,5077,0,0,0,9707,
Sought: IP,0,4935,0,0,0,9707,
Acuity 1,0,0,0,0,0,9707,
Acuity 2,6886,0,0,0,0,9707,
Acuity 3,0,5077,0,0,0,9707,
Acuity 4,0,3602,0,0,0,9707,
Acuity 5,0,1333,0,0,0,9707,
Sought: Home,6788,0,0,0,0,9708,
Sought: OP,0,5098,0,0,0,9708,
Sought: IP,0,4951,0,0,0,9708,
Acuity 1,0,0,0,0,0,9708,
Acuity 2,6788,0,0,0,0,9708,
Acuity 3,0,5098,0,0,0,9708,
Acuity 4,0,3594,0,0,0,9708,
Acuity 5,0,1357,0,0,0,9708,
Sought: Home,6750,0,0,0,0,9709,
Sought: OP,0,5170,0,0,0,9709,
Sought: IP,0,5014,0,0,0,9709,
Acuity 1,0,0,0,0,0,9709,
Acuity 2,6750,0,0,0,0,9709,
Acuity 3,0,5170,0,0,0,9709,
Acuity 4,0,3610,0,0,0,9709,
Acuity 5,0,1404,0,0,0,9709,
Sought: Home,6642,0,0,0,0,9710,
Sought: OP,0,5156,0,0,0,9710,
Sought: IP,0,5152,0,0,0,9710,
Acuity 1,0,0,0,0,0,9710,
Acuity 2,6642,0,0,0,0,9710,
Acuity 3,0,5156,0,0,0,9710,
Acuity 4,0,3748,0,0,0,9710,
Acuity 5,0,1404,0,0,0,9710,
Sought: Home,6778,0,0,0,0,9711,
Sought: OP,0,5133,0,0,0,9711,
Sought: IP,0,5064,0,0,0,9711,
Acuity 1,0,0,0,0,0,9711,
Acuity 2,6778,0,0,0,0,9711,
Acuity 3,0,5133,0,0,0,9711,
Acuity 4,0,3656,0,0,0,9711,
Acuity 5,0,1408,0,0,0,9711,
Sought: Home,6564,0,0,0,0,9712,
Sought: OP,0,5015,0,0,0,9712,
Sought: IP,0,4999,0,0,0,9712,
Acuity 1,0,0,0,0,0,9712,
Acuity 2,6564,0,0,0,0,9712,
Acuity 3,0,5015,0,0,0,9712,
Acuity 4,0,3617,0,0,0,9712,
Acuity 5,0,1382,0,0,0,9712,
Sought: Home,6719,0,0,0,0,9713,
Sought: OP,0,5167,0,0,0,9713,
Sought: IP,0,5121,0,0,0,9713,
Acuity 1,0,0,0,0,0,9713,
Acuity 2,6719,0,0,0,0,9713,
Acuity 3,0,5167,0,0,0,9713,
Acuity 4,0,3746,0,0,0,9713,
Acuity 5,0,1375,0,0,0,9713,
Sought: Home,6823,0,0,0,0,9714,
Sought: OP,0,5115,0,0,0,9714,
Sought: IP,0,5136,0,0,0,9714,
Acuity 1,0,0,0,0,0,9714,
